"PAN","PRI","PRD","PNA","PT","PVEM","SECCION","ID_ELEC"
17.1945701357466,32.579185520362,0,2.26244343891403,7.23981900452489,0,11,"sen-2012"
32.3624595469256,33.8727076591154,0,0.647249190938511,0,0,12,"dif-2009"
16.8284789644013,39.0507011866235,0.215749730312837,0.431499460625674,0.215749730312837,0.431499460625674,12,"dif-2012"
17.9072276159655,37.108953613808,0,0,0,11.866235167206,12,"dif-2015"
16.8284789644013,37.9719525350593,0.862998921251348,0.647249190938511,0.431499460625674,0.431499460625674,12,"prs-2012"
17.259978425027,32.7939590075512,0,0.431499460625674,0.215749730312837,1.07874865156419,12,"sen-2012"
28.6449399656947,36.8782161234991,0,0.857632933104631,0,0.514579759862779,13,"dif-2009"
15.9519725557461,33.1046312178388,0.514579759862779,0.171526586620926,0.171526586620926,0.171526586620926,13,"dif-2012"
16.6380789022298,37.221269296741,0.171526586620926,0.514579759862779,0,6.34648370497427,13,"dif-2015"
16.295025728988,32.2469982847341,1.02915951972556,0,0,0.171526586620926,13,"prs-2012"
15.6089193825043,29.5025728987993,0.343053173241852,0.171526586620926,0.171526586620926,0,13,"sen-2012"
45.1396648044693,19.6648044692737,0,0.223463687150838,0.223463687150838,0,15,"dif-2009"
29.9441340782123,15.8659217877095,1.11731843575419,0,0.223463687150838,0,15,"dif-2012"
37.3184357541899,16.536312849162,0.446927374301676,0,0,6.4804469273743,15,"dif-2015"
28.8268156424581,16.0893854748603,2.01117318435754,0,0.223463687150838,0,15,"prs-2012"
31.0614525139665,13.854748603352,0.893854748603352,0,0.223463687150838,0,15,"sen-2012"
23.1935771632471,31.757359500446,0.178412132024978,1.42729705619982,0.356824264049955,0.356824264049955,16,"dif-2009"
19.2685102586976,28.3675289919715,0.892060660124888,0.892060660124888,0.356824264049955,0.178412132024978,16,"dif-2012"
15.878679750223,26.0481712756467,0,0.178412132024978,0.178412132024978,7.31489741302409,16,"dif-2015"
19.0900981266726,27.6538804638715,1.96253345227475,0.178412132024978,0.535236396074933,0,16,"prs-2012"
19.8037466547725,24.7992863514719,1.07047279214987,0.713648528099911,0.178412132024978,0,16,"sen-2012"
29.5843520782396,33.2518337408313,0.488997555012225,0.97799511002445,0.244498777506112,0,17,"dif-2009"
23.4718826405868,23.960880195599,0.244498777506112,0,0,0,17,"dif-2012"
27.8728606356968,20.7823960880196,0,0.733496332518337,0,12.4694376528117,17,"dif-2015"
23.2273838630807,23.960880195599,0.733496332518337,0,0,0,17,"prs-2012"
24.2053789731051,21.2713936430318,0,0,0,0,17,"sen-2012"
12.972972972973,30.2702702702703,0,9.72972972972973,0,1.08108108108108,19,"dif-2009"
14.9806522940851,28.441127694859,0.304035378662244,0.995024875621891,0.80154781647319,0.967385295743505,20,"dif-2009"
12.465450525152,34.3007186290768,4.20121614151465,1.68601437258154,3.67606412382532,1.16086235489221,20,"dif-2012"
32.0619126589276,29.2426755113322,0.248756218905473,1.35433941404091,0.746268656716418,2.12824765063571,20,"dif-2015"
16.5008291873964,28.3582089552239,7.76672194582642,1.29906025428413,3.48258706467662,0.552791597567717,20,"prs-2012"
12.4930901050304,33.9414040906578,3.3167495854063,1.54781647318961,3.17855168601437,0.967385295743505,20,"sen-2012"
16.0129210890632,29.3954776188279,0.230733733271804,1.75357637286571,0.830641439778496,0.738347946469774,21,"dif-2009"
11.0752191970466,25.8421781264421,4.89155514536225,1.75357637286571,4.66082141209045,1.38440239963083,21,"dif-2012"
25.7960313797877,22.2427318874019,0.184586986617443,1.33825565297647,0.55376095985233,1.70742962621135,21,"dif-2015"
13.7517305029995,23.1656668204892,9.27549607752653,1.47669589293955,4.29164743885556,0.461467466543609,21,"prs-2012"
11.8597138901707,28.1495154591601,4.06091370558376,2.07660359944624,2.76880479926165,1.33825565297647,21,"sen-2012"
16.9339320076972,31.686978832585,0.192431045542014,1.21872995509942,0.384862091084028,1.28287363694676,22,"dif-2009"
12.7004490057729,28.1590763309814,5.00320718409237,2.24502886465683,4.0410519563823,0.64143681847338,22,"dif-2012"
22.3220012828736,22.0654265554843,0.384862091084028,1.79602309172547,0.898011545862733,1.21872995509942,22,"dif-2015"
16.3566388710712,22.8351507376523,9.42912123155869,1.21872995509942,3.27132777421424,0.192431045542014,22,"prs-2012"
11.9307248236049,28.0307889672867,4.0410519563823,2.95060936497755,2.75817831943554,0.898011545862733,22,"sen-2012"
17.8750897343862,33.8119167264896,0.430725053840632,0.789662598707825,0.861450107681263,0.717875089734386,23,"dif-2009"
13.2089016511127,27.494615936827,4.52261306532663,0.717875089734386,3.73295046661881,0.933237616654702,23,"dif-2012"
22.9002153625269,26.2742282842785,0.0717875089734386,1.00502512562814,0.646087580760948,1.36396267049533,23,"dif-2015"
14.4292893036612,24.1923905240488,8.32735104091888,1.22038765254846,3.1586503948313,0.50251256281407,23,"prs-2012"
13.9267767408471,27.9253409906676,3.23043790380474,1.2921751615219,2.29720028715004,0.358937544867193,23,"sen-2012"
19.0093708165997,40.9638554216867,0.535475234270415,2.14190093708166,0.133868808567604,0.401606425702811,24,"dif-2009"
16.4658634538153,30.2543507362784,3.21285140562249,3.4805890227577,3.34672021419009,0.803212851405622,24,"dif-2012"
27.5769745649264,25.0334672021419,0.133868808567604,1.87416331994645,0.133868808567604,1.33868808567604,24,"dif-2015"
19.8125836680054,24.8995983935743,8.83534136546185,2.00803212851406,1.87416331994645,0.803212851405622,24,"prs-2012"
18.3400267737617,29.9866131191432,2.81124497991968,3.34672021419009,0.937081659973226,0.535475234270415,24,"sen-2012"
20.3658957542285,37.2109078356921,0.138073869520193,1.44977562996203,0.0690369347600966,1.58784949948222,25,"dif-2009"
20.2278218847083,30.1691404901622,4.69451156368657,1.86399723852261,2.83051432516396,1.17362789092164,25,"dif-2012"
29.4097342078012,26.9934414911978,0.20711080428029,1.51881256472213,0.552295478080773,1.44977562996203,25,"dif-2015"
22.5750776665516,24.301001035554,9.80324473593372,1.58784949948222,2.83051432516396,0.483258543320677,25,"prs-2012"
19.7445633413876,29.9620296858819,3.72799447704522,2.27821884708319,1.72592336900242,1.38073869520193,25,"sen-2012"
19.269340974212,39.2550143266476,0.214899713467049,1.86246418338109,0.573065902578797,0.931232091690544,26,"dif-2009"
16.9770773638968,33.3094555873925,9.02578796561605,1.86246418338109,4.44126074498567,0.501432664756447,26,"dif-2012"
30.0143266475645,33.0945558739255,0.358166189111748,2.36389684813754,0.573065902578797,0.931232091690544,26,"dif-2015"
19.1977077363897,29.7994269340974,14.2550143266476,0.931232091690544,3.00859598853868,0.358166189111748,26,"prs-2012"
17.9799426934097,33.0945558739255,7.37822349570201,3.15186246418338,2.22063037249284,0.644699140401146,26,"sen-2012"
21.4539908490086,41.0777834265379,0.203355363497712,1.22013218098627,1.52516522623284,0.915099135739705,27,"dif-2009"
17.0818505338078,30.1982714794103,6.30401626842908,1.42348754448399,4.06710726995424,0.813421453990849,27,"dif-2012"
25.0127097102186,27.55465175394,0.101677681748856,1.22013218098627,0.305033045246568,1.22013218098627,27,"dif-2015"
19.7254702592781,25.6227758007117,10.574478901881,0.813421453990849,3.2536858159634,0.711743772241993,27,"prs-2012"
17.691916624301,31.2150482968988,5.28723945094052,1.32180986273513,2.13523131672598,0.711743772241993,27,"sen-2012"
15.3687997943973,33.9758416859419,0.514006682086867,1.38781804163454,0.771010023130301,1.23361603700848,28,"dif-2009"
13.0043690567977,30.8918015934207,5.34566949370342,1.23361603700848,4.42045746594706,1.64482138267797,28,"dif-2012"
24.3639167309175,29.9151888974557,0.257003341043434,1.64482138267797,0.61680801850424,1.49061937805191,28,"dif-2015"
16.3968131585711,27.3451554870213,8.27550758159856,1.23361603700848,3.4952454381907,0.359804677460807,28,"prs-2012"
12.798766383963,34.9010537136983,4.11205345669494,1.13081470059111,1.79902338730403,0.873811359547674,28,"sen-2012"
12.961841308298,32.0411871592974,0.121138703815869,1.87764990914597,2.66505148394912,1.45366444579043,29,"dif-2009"
13.9915202907329,26.892792247123,4.05814657783162,2.11992731677771,3.87643852210781,1.15081768625076,29,"dif-2012"
23.5009085402786,24.04603270745,0.242277407631738,1.7565112053301,1.02967898243489,1.69594185342217,29,"dif-2015"
16.1720169594185,22.7135069654755,8.29800121138704,0.78740157480315,3.63416111447607,0.484554815263477,29,"prs-2012"
13.0829800121139,27.5590551181102,3.51302241066021,1.87764990914597,3.3313143549364,1.21138703815869,29,"sen-2012"
13.0977764240024,30.5817849527871,0.121839780688395,1.64483703929333,3.53335363996345,1.27931769722815,30,"dif-2009"
11.2701797136765,28.7541882424612,4.26439232409382,1.70575692963753,4.02071276271703,1.09655802619555,30,"dif-2012"
21.2001218397807,23.3323180018276,0.182759671032592,1.21839780688395,0.791958574474566,0.670118793786171,30,"dif-2015"
14.3770941212306,25.8300335059397,6.45750837648492,1.21839780688395,3.35059396893086,0.609198903441974,30,"prs-2012"
11.2701797136765,27.4139506548888,3.35059396893086,1.76667681998172,2.98507462686567,1.27931769722815,30,"sen-2012"
16.6912850812408,30.1329394387001,0.590841949778434,0.147710487444609,0.738552437223043,0.738552437223043,31,"dif-2009"
17.1344165435746,24.9630723781388,5.02215657311669,1.92023633677991,2.65878877400295,0.443131462333826,31,"dif-2012"
22.4519940915805,22.0088626292467,0.443131462333826,1.18168389955687,0.738552437223043,1.03397341211226,31,"dif-2015"
17.2821270310192,24.2245199409158,6.794682422452,1.62481536189069,2.06794682422452,0.443131462333826,31,"prs-2012"
15.9527326440177,25.7016248153619,4.57902511078287,1.62481536189069,1.62481536189069,1.32939438700148,31,"sen-2012"
20.0682593856655,26.4846416382253,0,1.91126279863481,1.09215017064846,0.273037542662116,32,"dif-2009"
18.0204778156997,23.3447098976109,2.5938566552901,0.955631399317406,2.32081911262799,1.22866894197952,32,"dif-2012"
28.3959044368601,25.6655290102389,0.409556313993174,0.546075085324232,0.546075085324232,1.6382252559727,32,"dif-2015"
18.0204778156997,22.6621160409556,5.05119453924915,0.819112627986348,2.18430034129693,0,32,"prs-2012"
17.7474402730375,22.1160409556314,2.45733788395904,0.68259385665529,2.18430034129693,0.68259385665529,32,"sen-2012"
21.1494252873563,30.6206896551724,0.183908045977011,1.19540229885057,0.459770114942529,0.551724137931034,33,"dif-2009"
13.7931034482759,27.5862068965517,3.1264367816092,1.47126436781609,4.13793103448276,1.28735632183908,33,"dif-2012"
27.9540229885057,18.6666666666667,0.183908045977011,0.64367816091954,1.01149425287356,1.01149425287356,33,"dif-2015"
15.816091954023,26.2988505747126,5.05747126436782,1.01149425287356,3.67816091954023,0.459770114942529,33,"prs-2012"
13.9770114942529,26.3908045977012,2.39080459770115,1.47126436781609,3.86206896551724,0.735632183908046,33,"sen-2012"
15.7458563535912,40.0552486187845,0.414364640883978,1.10497237569061,0.69060773480663,1.65745856353591,34,"dif-2009"
12.707182320442,34.6685082872928,5.66298342541436,1.51933701657459,3.59116022099448,1.51933701657459,34,"dif-2012"
24.171270718232,26.6574585635359,0.138121546961326,1.38121546961326,1.51933701657459,3.59116022099448,34,"dif-2015"
15.0552486187845,31.2154696132597,7.32044198895028,0.414364640883978,4.55801104972376,1.24309392265193,34,"prs-2012"
12.0165745856354,34.9447513812155,4.28176795580111,1.38121546961326,2.90055248618785,1.38121546961326,34,"sen-2012"
23.7691001697793,30.5602716468591,0,1.35823429541596,0.33955857385399,1.01867572156197,35,"dif-2009"
17.6570458404075,26.8251273344652,2.37691001697793,1.69779286926995,3.3955857385399,1.69779286926995,35,"dif-2012"
25.4668930390492,21.0526315789474,0,0.67911714770798,1.69779286926995,1.01867572156197,35,"dif-2015"
19.3548387096774,23.4295415959253,5.09337860780985,1.01867572156197,3.73514431239389,1.01867572156197,35,"prs-2012"
23.4295415959253,27.8438030560272,2.37691001697793,0.67911714770798,2.71646859083192,0.67911714770798,35,"sen-2012"
10.6463878326996,37.6425855513308,0.380228136882129,0,0.760456273764259,0.760456273764259,36,"dif-2009"
12.9277566539924,41.4448669201521,3.04182509505703,0.760456273764259,6.08365019011407,2.28136882129278,36,"dif-2012"
19.0114068441065,35.7414448669202,0.380228136882129,0.760456273764259,0.760456273764259,4.56273764258555,36,"dif-2015"
14.828897338403,41.8250950570342,3.80228136882129,1.90114068441065,3.04182509505703,0.760456273764259,36,"prs-2012"
13.3079847908745,41.8250950570342,1.90114068441065,1.14068441064639,3.04182509505703,2.28136882129278,36,"sen-2012"
14.6086956521739,33.5652173913043,0,1.04347826086957,2.95652173913043,0.695652173913043,37,"dif-2009"
15.6521739130435,23.8260869565217,4.52173913043478,1.39130434782609,5.04347826086957,0.869565217391304,37,"dif-2012"
26.4347826086956,23.1304347826087,0.173913043478261,1.73913043478261,0.869565217391304,1.56521739130435,37,"dif-2015"
17.0434782608696,22.0869565217391,8.52173913043478,1.04347826086957,4,0.173913043478261,37,"prs-2012"
15.4782608695652,23.8260869565217,3.82608695652174,1.04347826086957,4.34782608695652,1.21739130434783,37,"sen-2012"
15.1612903225806,27.9032258064516,0.32258064516129,2.41935483870968,1.45161290322581,1.29032258064516,38,"dif-2009"
11.1290322580645,25.3225806451613,4.51612903225806,1.7741935483871,6.29032258064516,0.483870967741935,38,"dif-2012"
22.5806451612903,19.0322580645161,0.483870967741935,1.7741935483871,2.90322580645161,2.90322580645161,38,"dif-2015"
11.6129032258065,22.5806451612903,7.41935483870968,2.09677419354839,5.96774193548387,0.161290322580645,38,"prs-2012"
10.6451612903226,23.7096774193548,4.35483870967742,1.7741935483871,5.64516129032258,0.967741935483871,38,"sen-2012"
39.6812749003984,23.1872509960159,0.159362549800797,2.23107569721116,0.398406374501992,0.717131474103586,39,"dif-2009"
17.1314741035857,32.8286852589641,2.62948207171315,2.62948207171315,9.40239043824701,1.27490039840637,39,"dif-2012"
28.9243027888446,25.1792828685259,0.239043824701195,3.90438247011952,0.717131474103586,0.557768924302789,39,"dif-2015"
23.3466135458167,28.605577689243,5.1792828685259,1.35458167330677,7.72908366533865,0.0796812749003984,39,"prs-2012"
16.9721115537849,29.402390438247,2.47011952191235,2.86852589641434,10.0398406374502,0.47808764940239,39,"sen-2012"
36.7290367290367,22.5225225225225,0.554400554400554,2.84130284130284,0.207900207900208,0.762300762300762,40,"dif-2009"
13.0977130977131,30.1455301455301,2.84130284130284,3.32640332640333,9.21690921690922,0.415800415800416,40,"dif-2012"
22.3839223839224,21.968121968122,0.207900207900208,4.36590436590437,1.10880110880111,0.900900900900901,40,"dif-2015"
17.8101178101178,26.4033264033264,6.65280665280665,1.59390159390159,6.65280665280665,0.207900207900208,40,"prs-2012"
12.8898128898129,26.5419265419265,2.91060291060291,3.3957033957034,8.52390852390852,0.97020097020097,40,"sen-2012"
37.1717171717172,29.3939393939394,0.808080808080808,1.41414141414141,0.202020202020202,0.101010101010101,41,"dif-2009"
13.5353535353535,34.040404040404,2.62626262626263,0.909090909090909,11.5151515151515,0.707070707070707,41,"dif-2012"
25.2525252525253,11.4141414141414,0.303030303030303,1.71717171717172,1.61616161616162,0.404040404040404,41,"dif-2015"
18.2828282828283,31.6161616161616,4.74747474747475,0.707070707070707,7.77777777777778,0.303030303030303,41,"prs-2012"
13.4343434343434,29.1919191919192,2.32323232323232,0.909090909090909,12.4242424242424,0.404040404040404,41,"sen-2012"
38.1499569089342,24.3608158575122,0.57454754380925,1.55127836828498,0.2298190175237,0.57454754380925,42,"dif-2009"
15.340419419707,38.4946854352198,2.35564492961793,1.32145935076128,13.2720482619937,1.1490950876185,42,"dif-2012"
30.8532031025567,22.98190175237,1.66618787704683,2.81528296466533,2.41309968399885,0.746911806952025,42,"dif-2015"
21.3157138753232,34.5877621373169,5.22838264866418,0.746911806952025,9.82476299913818,0.2298190175237,42,"prs-2012"
14.9382361390405,33.7833955759839,2.93019247342718,1.3789141051422,13.7316862970411,1.09164033323758,42,"sen-2012"
39.9232245681382,21.0364683301344,0.230326295585413,2.07293666026871,0.153550863723608,0.921305182341651,43,"dif-2009"
16.1228406909789,29.4817658349328,3.14779270633397,2.14971209213052,10.3646833013436,0.383877159309021,43,"dif-2012"
25.9500959692898,21.190019193858,0.383877159309021,2.38003838771593,1.53550863723608,0.53742802303263,43,"dif-2015"
19.8848368522073,25.873320537428,6.67946257197697,0.767754318618042,7.98464491362764,0.307101727447217,43,"prs-2012"
15.9692898272553,25.10556621881,3.07101727447217,2.07293666026871,11.0556621880998,0.767754318618042,43,"sen-2012"
31.391429947039,28.5989407799711,0.385170919595571,0.962927298988926,0.192585459797785,0.192585459797785,44,"dif-2009"
13.8661531054405,31.4877226769379,3.08136735676456,0.962927298988926,10.5922002888782,0.577756379393356,44,"dif-2012"
24.4583533943187,17.6215695714974,1.2518054886856,1.82956186807896,1.05922002888782,0.481463649494463,44,"dif-2015"
18.0067404910929,28.8878189696678,5.1998074145402,0.577756379393356,7.22195474241695,0.288878189696678,44,"prs-2012"
14.347616754935,26.4805007221955,3.37024554646124,1.15551275878671,10.0144439094848,0.288878189696678,44,"sen-2012"
39.5002974419988,21.1778703152885,0.356930398572278,1.07079119571684,0.594883997620464,0.594883997620464,45,"dif-2009"
12.4925639500297,34.2653182629387,4.75907198096371,1.78465199286139,7.73349196906603,0.83283759666865,45,"dif-2012"
21.6537775133849,28.4354550862582,0.475907198096371,2.49851279000595,1.07079119571684,0.951814396192742,45,"dif-2015"
17.6085663295657,30.4580606781678,7.85246876859012,1.07079119571684,4.9970255800119,0.237953599048186,45,"prs-2012"
13.6823319452707,29.6252230814991,4.40214158239143,2.02260559190958,7.73349196906603,0.594883997620464,45,"sen-2012"
36.9949494949495,23.8636363636364,1.38888888888889,2.14646464646465,0.505050505050505,0.883838383838384,46,"dif-2009"
14.6464646464646,25.1262626262626,5.17676767676768,3.40909090909091,11.7424242424242,0.505050505050505,46,"dif-2012"
19.6969696969697,33.5858585858586,0.505050505050505,3.40909090909091,1.38888888888889,1.01010101010101,46,"dif-2015"
17.1717171717172,28.9141414141414,9.72222222222222,1.76767676767677,7.7020202020202,0.252525252525253,46,"prs-2012"
14.0151515151515,22.979797979798,5.3030303030303,3.66161616161616,11.6161616161616,1.01010101010101,46,"sen-2012"
37.5377187688594,26.5540132770066,0.12070006035003,1.56910078455039,0.362100181050091,0.362100181050091,47,"dif-2009"
14.4840072420036,36.5721182860591,3.13820156910078,1.08630054315027,6.63850331925166,0.362100181050091,47,"dif-2012"
24.8642124321062,21.8467109233555,0.482800241400121,2.65540132770066,2.05190102595051,0.482800241400121,47,"dif-2015"
18.1050090525045,31.5027157513579,6.03500301750151,0.724200362100181,5.55220277610139,0.362100181050091,47,"prs-2012"
14.1219070609535,29.4508147254074,3.62100181050091,1.32770066385033,7.12130356065178,0.482800241400121,47,"sen-2012"
37.6690946930281,20.3954214360042,0.0693721817551162,0.624349635796046,0.208116545265349,1.24869927159209,48,"dif-2009"
13.5969476240028,33.7842525147416,2.91363163371488,1.10995490808186,10.3364550815123,0.901838362816511,48,"dif-2012"
28.0957336108221,23.1009365244537,0.208116545265349,1.59556018036767,1.31807145334721,1.31807145334721,48,"dif-2015"
20.9503988900451,28.8588276101283,3.81546999653139,0.693721817551162,7.35345126604232,0.346860908775581,48,"prs-2012"
14.4294138050642,28.9975719736386,3.12174817898023,1.24869927159209,9.78147762747138,0.971210544571627,48,"sen-2012"
35.0892857142857,21.25,0,1.25,0.178571428571429,0.267857142857143,49,"dif-2009"
11.25,39.375,3.66071428571429,0.982142857142857,13.9285714285714,0.714285714285714,49,"dif-2012"
27.7678571428571,26.6071428571429,0,2.32142857142857,3.48214285714286,0.803571428571428,49,"dif-2015"
19.2857142857143,33.8392857142857,4.375,0.625,10.7142857142857,0.267857142857143,49,"prs-2012"
10.8928571428571,33.0357142857143,4.01785714285714,0.982142857142857,14.375,0.714285714285714,49,"sen-2012"
37.9084967320261,16.9934640522876,0,1.96078431372549,0,0.65359477124183,51,"dif-2009"
26.1437908496732,20.9150326797386,2.61437908496732,0,6.5359477124183,0.65359477124183,51,"dif-2012"
69.9346405228758,43.1372549019608,26.1437908496732,0.65359477124183,6.5359477124183,1.30718954248366,51,"prs-2012"
39.2156862745098,24.8366013071895,4.57516339869281,0,8.49673202614379,1.30718954248366,51,"sen-2012"
38.9830508474576,13.135593220339,0,0.423728813559322,0,0.423728813559322,52,"dif-2009"
22.0338983050847,13.135593220339,2.54237288135593,1.27118644067797,4.66101694915254,0.423728813559322,52,"dif-2012"
33.4745762711864,27.5423728813559,0,1.69491525423729,0.423728813559322,4.66101694915254,52,"dif-2015"
26.6949152542373,13.5593220338983,2.54237288135593,1.27118644067797,2.11864406779661,0,52,"prs-2012"
22.4576271186441,13.135593220339,2.54237288135593,3.38983050847458,4.23728813559322,0,52,"sen-2012"
38.8059701492537,29.8507462686567,0,0,1.49253731343284,0,54,"dif-2009"
29.6803652968037,17.351598173516,0,0.91324200913242,0,0.45662100456621,55,"dif-2009"
18.7214611872146,47.945205479452,0.91324200913242,0,9.1324200913242,1.82648401826484,55,"dif-2012"
20.5479452054795,29.2237442922374,0.91324200913242,5.47945205479452,4.10958904109589,2.73972602739726,55,"dif-2015"
25.5707762557078,43.8356164383562,0.91324200913242,0.45662100456621,6.84931506849315,1.36986301369863,55,"prs-2012"
19.1780821917808,43.8356164383562,0.91324200913242,0,8.67579908675799,0.91324200913242,55,"sen-2012"
38.5714285714286,30,0,4.28571428571429,1.42857142857143,0,56,"dif-2009"
30.0813008130081,25.2032520325203,0.813008130081301,1.6260162601626,0.813008130081301,0.813008130081301,57,"dif-2009"
16.260162601626,54.4715447154472,9.75609756097561,0,0,0,57,"dif-2012"
21.1382113821138,50.4065040650407,10.5691056910569,0,0,0,57,"prs-2012"
17.8861788617886,52.8455284552846,9.75609756097561,0,0,0,57,"sen-2012"
48.3333333333333,11.6666666666667,0,11.6666666666667,0,0,58,"dif-2009"
32.8125,34.375,0,0,3.125,0,59,"dif-2009"
26.7857142857143,28.5714285714286,0,1.78571428571429,0,0,60,"dif-2009"
34.8484848484849,23.7373737373737,0,0.252525252525253,0.252525252525253,0.505050505050505,61,"dif-2009"
15.9090909090909,34.8484848484849,2.02020202020202,1.51515151515152,11.8686868686869,1.26262626262626,61,"dif-2012"
21.2121212121212,42.6767676767677,0.252525252525253,1.26262626262626,0,0.757575757575758,61,"dif-2015"
